year;area km²;indi
2017;0,00;Utiariti
2017;0,00;Tabalascada
2017;0,00;Bragança-Marituba
2017;0,00;Xerente
2017;0,00;Xambioá
2017;0,00;São Marcos - MT
2017;0,00;Uneiuxi
2017;0,00;Krahó-Kanela
2017;0,00;Kraolandia
2017;0,00;Lago Jauari
2017;0,00;Pimentel Barbosa
2017;0,00;Juininha
2017;0,00;São Domingos - MT
2017;0,00;Guató
2017;0,00;Trocará - Doação
2017;0,00;Xipaya
2017;0,00;Serra da Moça
2017;0,00;Torá
2017;0,00;Sucuba
2017;0,00;Inawebohona
2017;0,00;Nove de Janeiro
2017;0,00;Moskow
2017;0,00;Lago do Marinheiro
2017;0,00;Marechal Rondon
2017;0,00;Amanayé
2017;0,00;Umutina
2017;0,00;Tereza Cristina
2017;0,00;Sepoti
2017;0,00;Tubarão Latunde
2017;0,00;Estação Parecis
2017;0,00;Bom Jesus
2017;0,00;Paresi
2017;0,00;Piripkura ( restrição de uso )
2017;0,00;Perigara
2017;0,00;Chão Preto
2017;0,00;Lago do Beruri
2017;0,00;Boa Vista - AM
2017;0,00;Cacique Fontoura
2017;0,00;Mangueira
2017;0,00;Vista Alegre
2017;0,00;Uty-Xunaty
2017;0,00;Apurinã do Igarapé São João
2017;0,00;Bakairi
2017;0,00;Merure
2017;0,00;Tupã-Supé
2017;0,00;Tenharim do Igarapé Preto
2017;0,00;Taihantesu
2017;0,00;Lagoa dos Brincos
2017;0,00;Morro Branco
2017;0,00;Karajá de Aruanã II
2017;0,00;Sangradouro/Volta Grande
2017;0,00;Krenrehé
2017;0,00;Parana do Paricá
2017;0,00;Canauanim
2017;0,00;Tenharim Marmelos
2017;0,00;Tukuna Umariaçu
2017;0,00;Ponta da Serra
2017;0,00;Parque do Araguaia
2017;0,00;Rio Gregório
2017;0,00;Cobra Grande
2017;0,00;Ariramba
2017;0,00;Tapirapé/Karajá
2017;0,00;Cuia
2017;0,00;Recreio/São Félix
2017;0,00;Boqueirão
2017;0,00;Massaco
2017;0,00;Maraitá
2017;0,00;Fortaleza do Patauá
2017;0,00;Setemã
2017;0,00;Barreirinha
2017;0,00;Anambé
2017;0,00;Serra Morena
2017;0,00;Porquinhos
2017;0,00;Aningal
2017;0,00;Ponte de Pedra
2017;0,00;Jarudore
2017;0,00;Muriru
2017;0,00;Meria
2017;0,00;Parabubure
2017;0,00;Taego Ãwa
2017;0,00;Itaitinga
2017;0,00;Turé/Mariquita
2017;0,00;Uirapuru
2017;0,00;Pium
2017;0,00;Santa Cruz da Nova Aliança
2017;0,00;Capoto/Jarina
2017;0,00;Fortaleza do Castanho
2017;0,00;Juruna do Km 17
2017;0,00;Apurinã Igarapé Tauamirim
2017;0,00;Estivadinho
2017;0,00;Nova Jacundá
2017;0,00;Jumina
2017;0,00;Arara do Rio Amônia
2017;0,00;Paumari do Rio Ituxi
2017;0,00;Jaquiri
2017;0,00;Lago do Correio
2017;0,00;Apiaká do Pontal e Isolados
2017;0,00;Apiaka/Kayabi
2017;0,00;Alto Sepatini
2017;0,00;Mawetek
2017;0,00;Acimã
2017;0,00;Matintin
2017;0,00;Kaxinawá Seringal Independência
2017;0,00;Marajai
2017;0,00;Kulina do Rio Envira
2017;0,00;Kulina do Medio Jurua
2017;0,00;Juma
2017;0,00;Apurinã do Igarapé Mucuim
2017;0,00;Lauro Sodré
2017;0,00;Catipari/Mamoria
2017;0,00;Rio Guaporé
2017;0,00;Acapuri de Cima
2017;0,00;Jaminawa Arara do Rio Bagé
2017;0,00;Badjonkore
2017;0,00;Kampa do Igarapé Primavera
2017;0,00;Krenyê
2017;0,00;Kaxinawá do Rio Humaitá
2017;0,00;Santana
2017;0,00;São Pedro do Sepatini
2017;0,00;Paraná do Arauató
2017;0,00;Sapotal
2017;0,00;Ananás
2017;0,00;Guajahã
2017;0,00;Kaxinawá do Baixo Rio Jordão
2017;0,00;Kaxinawá Ashaninka do Rio Breu
2017;0,00;Paumari do Lago Paricá
2017;0,00;Igarapé Taboca do Alto Tarauacá
2017;0,00;Hi Merimã
2017;0,00;Inauini/Teuini
2017;0,00;Igarapé Grande
2017;0,00;Camicua
2017;0,00;Jaminaua/Envira
2017;0,00;Espírito Santo
2017;0,00;Kaxinawá Nova Olinda
2017;0,00;Igarapé do Caucho
2017;0,00;Mapari
2017;0,00;Jurubaxi-téa
2017;0,00;Guanabara
2017;0,00;Kaxinawá Colônia Vinte e Sete
2017;0,00;Jaminawa do Igarapé Preto
2017;0,00;Bom Intento
2017;0,00;Cacau do Tarauaca
2017;0,00;Karitiana
2017;0,00;Kulina Igarapé do Pau
2017;0,00;Alto Tarauacá
2017;0,00;Anaro
2017;0,00;Camadeni
2017;0,00;Banawá
2017;0,00;Igarapé Capana
2017;0,00;Barreira da Missão
2017;0,00;Jarawara/Jamamadi/Kanamati
2017;0,15;Vui-Uata-In
2017;0,56;Trombetas/Mapuera
2017;5,61;Apyterewa
2017;0,22;Xikrin do Rio Catete
2017;0,07;Kampa e Isolados do Rio Envira
2017;0,20;Kanamari do Rio Juruá
2017;0,06;Arara
2017;0,09;Sororó
2017;0,56;Arariboia
2017;54,85;Areões
2017;3,91;Andirá-Marau
2017;0,09;Jauary
2017;1,44;Pirititi
2017;4,30;Sete de Setembro
2017;0,25;Boca do Acre
2017;0,16;Miguel/Josefa
2017;0,14;Sai-Cinza
2017;0,05;Nova Esperança do Rio Jandiatuba
2017;0,07;Tumiã
2017;0,17;Riozinho
2017;0,47;Igarapé Ribeirão
2017;0,14;Kanela Memortumré
2017;0,02;Tikuna de Santo Antonio
2017;0,06;Zoe
2017;3,93;Karipuna
2017;1,31;Sissaíma
2017;0,01;Vale do Guaporé
2017;2,15;Trincheira Bacaja
2017;0,18;Lago do Limão
2017;0,58;Igarapé Lourdes
2017;0,16;Portal do Encantado
2017;2,90;Alto Rio Guamá
2017;0,27;Nhamundá/Mapuera
2017;0,11;Rio Negro Ocaia
2017;0,00;Cué Cué/ Marabitanas
2017;15,90;Cachoeira Seca
2017;0,11;Rio Negro Ocaia
2017;0,05;Aripuanã
2017;0,07;Arara do Igarapé Humaitá
2017;0,08;Urucu/Juruá
2017;4,16;Menkü
2017;0,16;Baú
2017;0,57;Apurinã Km 124 BR-317
2017;0,14;Parakanã
2017;0,19;Kayabi
2017;0,09;Menkragnoti
2017;0,15;Wawi
2017;0,06;Rio Téa
2017;0,03;Bacurizinho
2017;0,23;Pacaas Novas
2017;5,56;São Domingos do Jacapari e Estação
2017;0,14;Araweté Igarapé Ipixuna
2017;0,07;Barro Alto
2017;0,26;Caru
2017;0,38;Sawré Muybu (Pimental)
2017;0,18;Nukini
2017;0,87;Vale do Javari
2017;0,08;Kumaru do Lago Ualá
2017;0,32;São Marcos - RR
2017;0,17;Raposa Serra do Sol
2017;0,02;Trocará
2017;0,07;Krikati
2017;0,14;Betania
2017;0,06;Awa
2017;0,22;Zuruahã
2017;0,08;Mamoadate
2017;0,09;Parana do Boa Boa
2017;8,03;Peneri/Tacaquiri
2017;0,21;Médio Rio Negro II
2017;0,06;Cunhã-Sapucaia
2017;1,00;Kaxuyana-Tunayana
2017;0,15;São Francisco do Canimari
2017;0,07;Paquiçamba
2017;1,35;Urubu Branco
2017;0,49;Murutinga/Tracaja
2017;0,07;Balaio
2017;0,07;Parque do Tumucumaque
2017;0,00;Arara do Rio Branco
2017;0,23;Panará
2017;0,98;Uaçá
2017;0,59;Rio Biá
2017;1,35;Parque do Xingu
2017;0,17;Rio Branco
2017;0,07;São Leopoldo
2017;0,00;Terena Gleba Iriri
2017;0,08;Jacareúba/Katauixi (restrição uso)
2017;1,32;Manoki
2017;0,43;Rio Mequens
2017;0,20;Alto Rio Negro
2017;2,14;Bacurizinho
2017;0,14;Tikúna de Feijoal
2017;0,01;Kaxinawá da Praia do Carapanã
2017;0,12;Cabeceira do Rio Acre
2017;0,19;Governador
2017;0,00;Maracaxi
2017;0,08;Patauá
2017;0,23;Estrela da Paz
2017;0,79;Caititu
2017;1,57;Sarauá
2017;0,00;Pirineus de Souza
2017;0,71;Waimiri-Atroari
2017;0,07;Évare II
2017;0,63;Kaxarari
2017;0,89;Alto Turiaçu
2017;0,27;Deni
2017;0,69;Évare I
2017;0,10;Macarrão
2017;0,07;Parque do Aripuanã
2017;1,65;Yanomami
2017;0,36;Roosevelt
2017;0,07;Kampa do Rio Amônia
2017;0,09;Zoró
2017;0,07;Padre
2017;0,16;Wedezé
2017;0,69;Tenharim Marmelos (Gleba B)
2017;0,57;Paquiçamba
2017;0,08;Erikpatsá
2017;0,64;Médio Rio Negro I
2017;0,06;Paracuhuba
2017;0,06;Kaxinawá do Rio Jordão
2017;0,15;Nambikwara
2017;0,02;Tuwa Apekuokawera
2017;0,13;WaiWái
2017;0,07;Katukina/Kaxinawá
2017;11,58;Porquinhos dos Canela-Apãnjekra
2017;0,20;Água Preta/Inari
2017;0,30;Coata-Laranjal
2017;0,62;Enawenê-Nawê
2017;0,09;Paumari do Lago Marahã
2017;0,25;Igarapé Lage
2017;13,55;Ituna/Itatá (restrição de uso)
2017;0,08;Mãe Maria
2017;0,21;Manoa/Pium
2017;1,48;Maraiwatsede
2017;8,21;Kayapó
2017;0,02;Arara da Volta Grande do Xingu
2017;4,32;Munduruku
2017;0,09;Sururuá
2017;2,73;Uati-Paraná
2017;0,33;Miratu
2017;0,02;Koatinemo
2017;0,07;Cuiu-Cuiu
2017;0,10;Kanela
2017;0,08;Alto Rio Purus
2017;0,24;Rio Jumas
2017;0,07;Kwazá do Rio São Pedro
2017;0,24;Pirahã
2017;0,34;Campinas/Katukina
2017;0,25;Ponciano
2017;0,09;Rio Apaporis
2017;0,07;Rio Paru DEste
2017;6,56;Uru-Eu-Wau-Wau
2016;0,00;Tenharim Marmelos (Gleba B)
2016;0,00;Taihantesu
2016;0,00;Trincheira
2016;0,00;Paukalirajausu
2016;0,00;Cajuhiri Atravessado
2016;0,00;Parque do Aripuanã
2016;0,00;Padre
2016;0,00;Jabuti
2016;0,00;Pequizal do Naruvôtu
2016;0,00;Kararaô
2016;0,00;Areões
2016;0,00;Rio Pindaré
2016;0,00;São Pedro
2016;0,00;Ipixuna
2016;0,00;Porto Praia
2016;0,00;Batelão
2016;0,00;Funil
2016;0,00;Uati-Paraná
2016;0,00;Rio Manicoré
2016;0,00;Utaria Wyhyna/Iròdu Iràna
2016;0,00;Ouro
2016;0,00;Lago Aiapua
2016;0,00;Figueiras
2016;0,00;Porto Limoeiro
2016;0,00;Apipica
2016;0,00;Irantxe
2016;0,00;Menkü
2016;0,00;Geralda Toco Preto
2016;0,00;Sororó
2016;0,00;Tanaru ( restrição de uso )
2016;0,00;São Leopoldo
2016;0,00;Munduruku-Taquara
2016;0,00;Rio Urubu
2016;0,00;Batovi
2016;0,00;Karajá Santana do Araguaia
2016;0,00;Tadarimana
2016;0,00;Uneiuxi
2016;0,00;Lago do Limão
2016;0,00;Maranduba
2016;0,00;Tirecatinga
2016;0,00;Sagarana
2016;0,00;Tabocal
2016;0,00;Ilha do Camaleão
2016;0,00;Natal/Felicidade
2016;0,00;Barata Livramento
2016;0,00;Jacamim
2016;0,00;São Sebastião
2016;0,00;Japuira
2016;0,00;Itixi Mitari
2016;0,00;Lago Capanã
2016;0,00;Jatuarana
2016;0,00;Cajueiro
2016;0,00;Las Casas
2016;0,00;Enawenê-Nawê
2016;0,00;Maró
2016;0,00;Kawahiva do Rio Pardo
2016;0,00;Maraã Urubaxi
2016;0,00;Turé/Mariquita II
2016;0,00;Paumari do Lago Manissuã
2016;0,00;Tembé
2016;0,00;Baía dos Guató
2016;0,00;Santa Inez
2016;0,00;Karajá de Aruanã III
2016;0,00;Praia do Índio
2016;0,00;Rio Formoso
2016;0,00;Praia do Mangue
2016;0,00;Anta
2016;0,00;Rodeador
2016;0,00;Arara do Rio Branco
2016;0,00;Rio Jumas
2016;0,00;Sararé
2016;0,00;Miguel/Josefa
2016;0,00;Waiãpi
2016;0,00;Tukuna Porto Espiritual
2016;0,00;Portal do Encantado
2016;0,00;Ubawawe
2016;0,00;Prosperidade
2016;0,00;Diahui
2016;0,00;Truaru
2016;0,00;Rio Omerê
2016;0,00;Arary
2016;0,00;Poyanawa
2016;0,00;Paumari do Cuniua
2016;0,00;Galibi
2016;0,00;Utiariti
2016;0,00;Tabalascada
2016;0,00;Bragança-Marituba
2016;0,00;Xerente
2016;0,00;Xambioá
2016;0,00;São Marcos - MT
2016;0,00;Uneiuxi
2016;0,00;Krahó-Kanela
2016;0,00;Kraolandia
2016;0,00;Lago Jauari
2016;0,00;Juininha
2016;0,00;São Domingos - MT
2016;0,00;Maracaxi
2016;0,00;Guató
2016;0,00;Rio Mequens
2016;0,00;Trocará - Doação
2016;0,00;Torá
2016;0,00;Sucuba
2016;0,00;Inawebohona
2016;0,00;Rio Negro Ocaia
2016;0,00;Lago do Marinheiro
2016;0,00;Marechal Rondon
2016;0,00;Amanayé
2016;0,00;Umutina
2016;0,00;Tereza Cristina
2016;0,00;Sepoti
2016;0,00;Estação Parecis
2016;0,00;Bom Jesus
2016;0,00;Paresi
2016;0,00;Perigara
2016;0,00;Chão Preto
2016;0,00;Lago do Beruri
2016;0,00;Boa Vista - AM
2016;0,00;Cacique Fontoura
2016;0,00;Mangueira
2016;0,00;Uty-Xunaty
2016;0,00;Apurinã do Igarapé São João
2016;0,00;Bakairi
2016;0,00;Merure
2016;0,00;Tupã-Supé
2016;0,00;Rio Gregório
2016;0,00;Lagoa dos Brincos
2016;0,00;Morro Branco
2016;0,00;Karajá de Aruanã II
2016;0,00;Sangradouro/Volta Grande
2016;0,00;Krenrehé
2016;0,00;Parana do Boa Boa
2016;0,00;Parana do Paricá
2016;0,00;Tenharim Marmelos
2016;0,00;Ponta da Serra
2016;0,00;Parque do Araguaia
2016;0,00;Rio Gregório
2016;0,00;Rio Negro Ocaia
2016;0,00;Cobra Grande
2016;0,00;Ariramba
2016;0,00;Recreio/São Félix
2016;0,00;Maraitá
2016;0,00;Fortaleza do Patauá
2016;0,00;Setemã
2016;0,00;Barreirinha
2016;0,00;Serra Morena
2016;0,00;Porquinhos
2016;0,00;Rio Paru DEste
2016;0,00;Ponte de Pedra
2016;0,00;Jarudore
2016;0,00;Cunhã-Sapucaia
2016;0,00;Muriru
2016;0,00;Meria
2016;0,00;Parabubure
2016;0,00;Itaitinga
2016;0,00;Turé/Mariquita
2016;0,00;Wedezé
2016;0,00;Uirapuru
2016;0,00;Pium
2016;0,00;Santa Cruz da Nova Aliança
2016;0,00;Juruna do Km 17
2016;0,00;Apurinã Igarapé Tauamirim
2016;0,00;Estivadinho
2016;0,00;Nova Jacundá
2016;0,00;Tikuna de Santo Antonio
2016;0,00;Jumina
2016;0,00;Tuwa Apekuokawera
2016;0,00;Arara do Rio Amônia
2016;0,00;Paumari do Rio Ituxi
2016;0,00;Jaquiri
2016;0,00;Lago do Correio
2016;0,00;Apiaká do Pontal e Isolados
2016;0,00;Apiaka/Kayabi
2016;0,00;Alto Sepatini
2016;0,00;Mawetek
2016;0,00;Marajai
2016;0,00;Kulina do Rio Envira
2016;0,00;Juma
2016;0,00;Apurinã do Igarapé Mucuim
2016;0,00;Lauro Sodré
2016;0,00;Rio Guaporé
2016;0,00;Acapuri de Cima
2016;0,00;Jaminawa Arara do Rio Bagé
2016;0,00;Kampa do Igarapé Primavera
2016;0,00;Krenyê
2016;0,00;Kaxinawá do Rio Humaitá
2016;0,00;Santana
2016;0,00;São Pedro do Sepatini
2016;0,00;Paraná do Arauató
2016;0,00;Sapotal
2016;0,00;Ananás
2016;0,00;Guajahã
2016;0,00;Água Preta/Inari
2016;0,00;Campinas/Katukina
2016;0,00;Paumari do Lago Paricá
2016;0,00;Cabeceira do Rio Acre
2016;0,00;Barro Alto
2016;0,00;Igarapé Taboca do Alto Tarauacá
2016;0,00;Hi Merimã
2016;0,00;Camicua
2016;0,00;Kumaru do Lago Ualá
2016;0,00;Jaminaua/Envira
2016;0,00;Espírito Santo
2016;0,00;Kaxinawá Nova Olinda
2016;0,00;Mapari
2016;0,00;Guanabara
2016;0,00;Kaxinawá Colônia Vinte e Sete
2016;0,00;Jaminawa do Igarapé Preto
2016;0,00;São Francisco do Canimari
2016;0,00;Macarrão
2016;0,00;Bom Intento
2016;0,00;Kulina Igarapé do Pau
2016;0,00;Kampa e Isolados do Rio Envira
2016;0,00;Alto Tarauacá
2016;0,00;Anaro
2016;0,00;Camadeni
2016;0,00;Banawá
2016;0,00;Igarapé Capana
2016;0,00;Jarawara/Jamamadi/Kanamati
2016;0,07;Vui-Uata-In
2016;0,74;Trombetas/Mapuera
2016;5,08;Apyterewa
2016;0,85;Xikrin do Rio Catete
2016;0,11;Pequizal
2016;0,44;Kanamari do Rio Juruá
2016;0,05;Arara
2016;0,75;Arariboia
2016;4,82;Andirá-Marau
2016;0,34;Jauary
2016;0,27;Tenharim do Igarapé Preto
2016;0,07;Kaxinawá do Baixo Rio Jordão
2016;0,11;Pirititi
2016;0,08;Tubarão Latunde
2016;1,69;Sete de Setembro
2016;0,53;Boca do Acre
2016;0,29;Araçá
2016;0,23;Sai-Cinza
2016;0,06;Nova Esperança do Rio Jandiatuba
2016;0,09;Tumiã
2016;0,07;Riozinho
2016;0,08;Raimundão
2016;0,04;Igarapé Ribeirão
2016;0,10;Kanela Memortumré
2016;5,39;Uru-Eu-Wau-Wau
2016;3,22;Karipuna
2016;0,23;Sissaíma
2016;0,19;Vale do Guaporé
2016;1,17;Trincheira Bacaja
2016;1,48;Igarapé Lourdes
2016;0,07;Pinatuba
2016;0,01;Escondido
2016;0,09;Boqueirão
2016;3,95;Alto Rio Guamá
2016;0,93;Nhamundá/Mapuera
2016;0,23;Cué Cué/ Marabitanas
2016;12,79;Cachoeira Seca
2016;0,16;Aripuanã
2016;0,07;Arara do Igarapé Humaitá
2016;0,07;Urucu/Juruá
2016;0,36;Menkü
2016;0,01;Massaco
2016;0,22;Baú
2016;0,07;Taego Ãwa
2016;0,07;Capoto/Jarina
2016;0,98;Apurinã Km 124 BR-317
2016;0,10;Nove de Janeiro
2016;0,38;Parakanã
2016;0,17;Vista Alegre
2016;0,96;Kayabi
2016;0,14;Malacacheta
2016;2,29;Menkragnoti
2016;0,08;Wawi
2016;0,06;Rio Téa
2016;0,00;Kaxinawá Seringal Independência
2016;0,07;Bacurizinho
2016;0,07;Pacaas Novas
2016;0,22;Inauini/Teuini
2016;0,08;São Domingos do Jacapari e Estação
2016;0,37;Araweté Igarapé Ipixuna
2016;0,66;Caru
2016;0,22;Cacau do Tarauaca
2016;0,67;Sawré Muybu (Pimental)
2016;0,18;Nukini
2016;0,84;Vale do Javari
2016;0,12;Acimã
2016;0,08;Aningal
2016;0,14;Riozinho do Alto Envira
2016;0,06;Kaxinawá Ashaninka do Rio Breu
2016;0,14;São Marcos - RR
2016;0,07;Raposa Serra do Sol
2016;0,01;Trocará
2016;0,07;Seruini/Mariene
2016;0,07;Jurubaxi-téa
2016;0,07;Krikati
2016;0,17;Betania
2016;1,64;Awa
2016;0,43;Zuruahã
2016;0,23;Mamoadate
2016;0,21;Peneri/Tacaquiri
2016;0,06;Médio Rio Negro II
2016;0,20;Cana Brava/Guajajara
2016;0,85;Kaxuyana-Tunayana
2016;0,07;Lagoa Comprida
2016;0,06;Paquiçamba
2016;1,32;Urubu Branco
2016;0,07;Murutinga/Tracaja
2016;0,07;Balaio
2016;0,10;Anambé
2016;0,15;Parque do Tumucumaque
2016;0,06;Xipaya
2016;0,54;Panará
2016;0,50;Uaçá
2016;0,14;Rio Biá
2016;0,94;Parque do Xingu
2016;0,59;Rio Branco
2016;0,41;Terena Gleba Iriri
2016;0,35;Jacareúba/Katauixi (restrição uso)
2016;2,88;Manoki
2016;0,16;Catipari/Mamoria
2016;0,39;Alto Rio Negro
2016;3,22;Bacurizinho
2016;0,22;Tikúna de Feijoal
2016;0,00;Kaxinawá da Praia do Carapanã
2016;0,01;Governador
2016;0,23;Moskow
2016;0,00;Patauá
2016;0,17;Estrela da Paz
2016;0,23;Caititu
2016;1,27;Sarauá
2016;0,07;Apinayé
2016;0,12;Kuruáya
2016;0,31;Pirineus de Souza
2016;0,01;Tapirapé/Karajá
2016;0,05;Badjonkore
2016;0,28;Waimiri-Atroari
2016;0,29;Évare II
2016;0,24;Barreira da Missão
2016;0,45;Kaxarari
2016;1,68;Alto Turiaçu
2016;0,06;Canauanim
2016;0,29;Deni
2016;2,19;Évare I
2016;7,24;Yanomami
2016;0,09;Gavião
2016;0,15;Roosevelt
2016;0,08;Kampa do Rio Amônia
2016;2,05;Zoró
2016;0,07;Igarapé do Caucho
2016;0,08;Kulina do Medio Jurua
2016;0,19;Paquiçamba
2016;0,23;Erikpatsá
2016;0,77;Médio Rio Negro I
2016;0,28;Paracuhuba
2016;0,24;Kaxinawá do Rio Jordão
2016;0,13;Nambikwara
2016;0,06;Igarapé Grande
2016;0,21;WaiWái
2016;0,16;Katukina/Kaxinawá
2016;0,06;Serra da Moça
2016;0,71;Porquinhos dos Canela-Apãnjekra
2016;0,20;Coata-Laranjal
2016;0,15;Paumari do Lago Marahã
2016;0,20;Igarapé Lage
2016;2,35;Ituna/Itatá (restrição de uso)
2016;0,08;Matintin
2016;0,19;Mãe Maria
2016;0,06;Karitiana
2016;0,80;Manoa/Pium
2016;0,00;Fortaleza do Castanho
2016;0,07;Cuia
2016;0,16;Maraiwatsede
2016;2,95;Kayapó
2016;0,07;Arara da Volta Grande do Xingu
2016;1,94;Munduruku
2016;0,16;Sururuá
2016;0,18;Pimentel Barbosa
2016;0,16;Tukuna Umariaçu
2016;0,38;Miratu
2016;0,03;Koatinemo
2016;0,25;Cuiu-Cuiu
2016;0,08;Kanela
2016;0,37;Alto Rio Purus
2016;0,09;Kwazá do Rio São Pedro
2016;0,30;Pirahã
2016;0,02;Ponciano
2016;0,06;Piripkura ( restrição de uso )
2016;0,16;Rio Apaporis
2016;0,46;Zoe
2015;0,00;Rio Gregório
2015;0,00;Taihantesu
2015;0,00;Tenharim Marmelos (Gleba B)
2015;0,00;Trincheira
2015;0,00;Escondido
2015;0,00;Seruini/Mariene
2015;0,00;Paukalirajausu
2015;0,00;Cajuhiri Atravessado
2015;0,00;Padre
2015;0,00;Jabuti
2015;0,00;São Domingos do Jacapari e Estação
2015;0,00;Kararaô
2015;0,00;Rio Pindaré
2015;0,00;São Pedro
2015;0,00;Kanela Memortumré
2015;0,00;Raimundão
2015;0,00;Porto Praia
2015;0,00;Nukini
2015;0,00;Batelão
2015;0,00;Funil
2015;0,00;Uati-Paraná
2015;0,00;Utaria Wyhyna/Iròdu Iràna
2015;0,00;Ouro
2015;0,00;Riozinho do Alto Envira
2015;0,00;Figueiras
2015;0,00;Xikrin do Rio Catete
2015;0,00;Porto Limoeiro
2015;0,00;Apipica
2015;0,00;Rio Téa
2015;0,00;Irantxe
2015;0,00;Zoe
2015;0,00;Menkü
2015;0,00;Geralda Toco Preto
2015;0,00;Sororó
2015;0,00;Tanaru ( restrição de uso )
2015;0,00;Governador
2015;0,00;São Leopoldo
2015;0,00;Munduruku-Taquara
2015;0,00;Rio Urubu
2015;0,00;Karajá Santana do Araguaia
2015;0,00;Tadarimana
2015;0,00;Kuruáya
2015;0,00;Uneiuxi
2015;0,00;Lago do Limão
2015;0,00;Maranduba
2015;0,00;Zuruahã
2015;0,00;Kwazá do Rio São Pedro
2015;0,00;WaiWái
2015;0,00;Tirecatinga
2015;0,00;Sagarana
2015;0,00;Tabocal
2015;0,00;Ilha do Camaleão
2015;0,00;Natal/Felicidade
2015;0,00;Barata Livramento
2015;0,00;Jacamim
2015;0,00;São Sebastião
2015;0,00;Japuira
2015;0,00;Lago Capanã
2015;0,00;Jatuarana
2015;0,00;Cajueiro
2015;0,00;Las Casas
2015;0,00;Maró
2015;0,00;Pequizal
2015;0,00;Kawahiva do Rio Pardo
2015;0,00;Maraã Urubaxi
2015;0,00;Paumari do Lago Manissuã
2015;0,00;Tembé
2015;0,00;Santa Inez
2015;0,00;Karajá de Aruanã III
2015;0,00;Praia do Índio
2015;0,00;Rio Formoso
2015;0,00;Praia do Mangue
2015;0,00;Anta
2015;0,00;Rio Jumas
2015;0,00;Sararé
2015;0,00;Miguel/Josefa
2015;0,00;Waiãpi
2015;0,00;Pinatuba
2015;0,00;Ubawawe
2015;0,00;Prosperidade
2015;0,00;Diahui
2015;0,00;Truaru
2015;0,00;Rio Omerê
2015;0,00;Koatinemo
2015;0,00;Poyanawa
2015;0,00;Paumari do Cuniua
2015;0,00;Pirineus de Souza
2015;0,00;Utiariti
2015;0,00;Bragança-Marituba
2015;0,00;Xerente
2015;0,00;Xambioá
2015;0,00;São Marcos - MT
2015;0,00;Uneiuxi
2015;0,00;Krahó-Kanela
2015;0,00;Kraolandia
2015;0,00;Lago Jauari
2015;0,00;Juininha
2015;0,00;São Domingos - MT
2015;0,00;Maracaxi
2015;0,00;Guató
2015;0,00;Rio Apaporis
2015;0,00;Trocará - Doação
2015;0,00;Xipaya
2015;0,00;Serra da Moça
2015;0,00;Torá
2015;0,00;Sucuba
2015;0,00;Inawebohona
2015;0,00;Nove de Janeiro
2015;0,00;Lago do Marinheiro
2015;0,00;Marechal Rondon
2015;0,00;Amanayé
2015;0,00;Umutina
2015;0,00;Tereza Cristina
2015;0,00;São Marcos - RR
2015;0,00;Estação Parecis
2015;0,00;Bom Jesus
2015;0,00;Paresi
2015;0,00;Perigara
2015;0,00;Chão Preto
2015;0,00;Lago do Beruri
2015;0,00;Boa Vista - AM
2015;0,00;Cacique Fontoura
2015;0,00;Mangueira
2015;0,00;Vista Alegre
2015;0,00;Uty-Xunaty
2015;0,00;Apurinã do Igarapé São João
2015;0,00;Bakairi
2015;0,00;Merure
2015;0,00;Tupã-Supé
2015;0,00;Tenharim do Igarapé Preto
2015;0,00;Riozinho
2015;0,00;Médio Rio Negro II
2015;0,00;Lagoa dos Brincos
2015;0,00;Morro Branco
2015;0,00;Karajá de Aruanã II
2015;0,00;Sangradouro/Volta Grande
2015;0,00;Urucu/Juruá
2015;0,00;Krenrehé
2015;0,00;Parana do Boa Boa
2015;0,00;Parana do Paricá
2015;0,00;Murutinga/Tracaja
2015;0,00;Médio Rio Negro I
2015;0,00;Ponta da Serra
2015;0,00;Nova Esperança do Rio Jandiatuba
2015;0,00;Parque do Araguaia
2015;0,00;Rio Gregório
2015;0,00;Cobra Grande
2015;0,00;Ariramba
2015;0,00;Tapirapé/Karajá
2015;0,00;Wawi
2015;0,00;Recreio/São Félix
2015;0,00;Sawré Muybu (Pimental)
2015;0,00;Boqueirão
2015;0,00;Massaco
2015;0,00;Maraitá
2015;0,00;Fortaleza do Patauá
2015;0,00;Setemã
2015;0,00;Tumiã
2015;0,00;Barreirinha
2015;0,00;Anambé
2015;0,00;Bacurizinho
2015;0,00;Serra Morena
2015;0,00;Porquinhos
2015;0,00;Menkragnoti
2015;0,00;Aningal
2015;0,00;Ponte de Pedra
2015;0,00;Jarudore
2015;0,00;Muriru
2015;0,00;Meria
2015;0,00;Parabubure
2015;0,00;Taego Ãwa
2015;0,00;Itaitinga
2015;0,00;Turé/Mariquita
2015;0,00;Uirapuru
2015;0,00;Pium
2015;0,00;Santa Cruz da Nova Aliança
2015;0,00;Fortaleza do Castanho
2015;0,00;Juruna do Km 17
2015;0,00;Apurinã Igarapé Tauamirim
2015;0,00;Estivadinho
2015;0,00;Nova Jacundá
2015;0,00;Tikuna de Santo Antonio
2015;0,00;Jumina
2015;0,00;Tuwa Apekuokawera
2015;0,00;Arara do Rio Amônia
2015;0,00;Paumari do Rio Ituxi
2015;0,00;Jaquiri
2015;0,00;Lago do Correio
2015;0,00;Katukina/Kaxinawá
2015;0,00;Apiaká do Pontal e Isolados
