year;area km²;consunit
2012;0,07;Floresta Estadual Canutama
2012;8,07;Floresta Nacional de Itaituba Ii
2012;1,46;APA Margem Direita do Rio Negro- Setor Paduari-Solimões
2012;0,23;APA das Cabeceiras do Rio Cuiabá
2012;19,40;Reserva Extrativista Jaci-Paraná
2012;0,09;Reserva de Desenvolvimento Sustentável Uacarí
2012;0,06;Reserva de Desenvolvimento Sustentavel Puranga Conquista
2012;8,34;Reserva Biológica do Gurupi
2012;0,13;Reserva Extrativista Pedras Negras
2012;0,49;Parque Estadual Serra dos Reis
2012;0,08;APA de Alter do Chão
2012;0,04;Reserva Extrativista Aquariquara
2012;0,12;APA de São Geraldo do Araguaia
2012;0,20;Reserva Extrativista do Rio Jutaí
2012;0,18;Parque Nacional da Serra do Pardo
2012;0,01;Reserva Extrativista Angelim
2012;0,89;Floresta Nacional de Santa Rosa do Purus
2012;0,07;Parque Nacional do Juruena
2012;7,50;Reserva Extrativista Verde Para Sempre
2012;2,15;APA da Baixada Maranhense
2012;0,12;APA Paytuna
2012;0,71;APA Margem Esquerda do Rio Negro-Setor Tarumã Açu-Tarumã Mirima
2012;0,04;Estação Ecológica Serra dos Três Irmãos
2012;0,00;Parque Estadual Igarapés do Juruena
2012;2,59;APA Ilha do Bananal/Cantão
2012;0,08;Reserva Extrativista Marinha de Gurupi-Piriá
2012;0,87;Area de Proteção Ambiental Taruma/Ponta Negra
2012;0,07;Floresta Nacional de Mulata
2012;0,13;Reserva Extrativista Rio Iriri
2012;0,28;Reserva Extrativista Rio Xingu
2012;3,22;Reserva Extrativista Ituxí
2012;1,82;Parque Nacional do Jamanxim
2012;10,18;Parque Nacional Mapinguari
2012;0,50;Reserva de Desenvolvimento Sustentável Amanã
2012;0,34;Reserva Extrativista do Lago do Capanã Grande
2012;0,63;Floresta Estadual de Rendimento Sustentado Araras
2012;70,91;APA Triunfo do Xingu
2012;0,39;APA Margem Esquerda do Rio Negro-Setor Aturiá-Apuauzinho
2012;0,06;Parque Estadual Rio Negro Setor Norte
2012;1,25;Reserva Extrativista Rio Ouro Preto
2012;0,04;APA Nhamundá
2012;2,22;Área de Relevante Interesse Ecológica Seringal Nova Esperança
2012;1,44;Floresta Nacional de Carajás
2012;0,88;Reserva Extrativista Mata Grande
2012;0,35;APA das Reentrâncias Maranhenses
2012;2,86;Floresta Estadual do Paru
2012;2,47;Floresta Nacional do Amaná
2012;0,06;Floresta Nacional de Tefé
2012;0,03;Reserva Extrativista do Rio Unini
2012;1,91;Reserva Extrativista do Cazumbá-Iracema
2012;0,06;Reserva Extrativista do Médio Purús
2012;0,34;Reserva de Desenvolvimento Sustentável Piagaçu Purus
2012;3,09;Reserva Extrativista Alto Juruá
2012;0,21;Floresta Nacional de Balata-Tufari
2012;2,46;Floresta Nacional de Saracá-Taquera
2012;0,17;Floresta Estadual de Rendimento Sustentado Rio Vermelho (C)
2012;0,02;Reserva Extrativista Maracatiara
2012;0,78;Reserva Extrativista Ipaú-Anilzinho
2012;0,07;Reserva de Desenvolvimento Sustentável do Tupé
2012;1,17;Reserva Extrativista Riozinho da Liberdade
2012;0,11;Reserva Extrativista Arapixi
2012;0,30;Reserva de Desenvolvimento Sustentável do Uatumã
2012;3,12;Floresta Estadual de Rendimento Sustentado Mutum
2012;0,15;Reserva de Desenvolvimento Sustentável do Rio Negro
2012;1,23;Floresta Nacional de Bom Futuro
2012;0,13;Reserva Extrativista Tapajós Arapiuns
2012;1,51;APA Igarapé São Francisco
2012;2,88;APA de Presidente Figueiredo - Caverna do Moroaga
2012;1,75;APA do Arquipélago do Marajó
2012;0,38;Parque Nacional do Pico da Neblina
2012;0,07;Floresta Nacional de Tapajós
2012;0,36;Floresta Nacional de Roraima
2012;0,14;Floresta Nacional de Itacaiunas
2012;0,58;Floresta Nacional do Iquiri
2012;1,78;Floresta Estadual do Amapá
2012;51,02;Floresta Nacional Altamira
2012;0,07;APA Meandros do Araguaia
2012;0,23;Reserva de Desenvolvimento Sustentável Campo das Mangabas
2011;0,15;Estação Ecológica de Cuniã
2011;0,00;Parque Estadual Zé Bolo Flô
2011;0,00;Reserva Extrativista Marinha de Soure
2011;0,00;Parque Estadual de Águas Quentes
2011;0,00;Parque Natural Municipal Uirapuru
2011;0,00;Floresta Estadual de Rendimento Sustentado Gavião
2011;0,00;APA da Ilha do Combu
2011;0,00;Parque Natural Municipal Lagoa das Garças
2011;0,00;APA Serra do Lajeado
2011;0,00;Parque Estadual das Nascentes do Rio Taquari
2011;0,00;Reserva Biológica do Manicoré
2011;0,00;Parque Nacional do Monte Roraima
2011;0,00;Parque Natural Muncipal Paulo Viriato Correa da Costa
2011;0,00;Reserva Extrativista Extremo Norte do Tocantins
2011;0,00;Parque Nacional dos Campos Ferruginosos
2011;0,00;Reserva Extrativista Municipal Beija Flor Brilho de Fogo
2011;0,00;APA Bacia do Rio de Janeiro
2011;0,00;Estação Ecológica de Maracá
2011;0,00;Reserva Biológica do Tapirapé
2011;0,00;Reserva Biológica do Lago Piratuba
2011;0,00;Parque Estadual Guariba
2011;0,00;Parque Natural Municipal de Redenção
2011;0,00;Area de Relevante Interesse Ecologico Museu Parque Seringal
2011;0,00;Reserva Biológica Morro dos Seis Lagos
2011;0,00;APA Lago de São Salvador do Tocantins, Paranã E Palmeirópolis
2011;0,00;Área de Relevante Interesse Ecológica Javari Buriti
2011;0,00;Reserva Extrativista Marinha Arai-Peroba
2011;0,00;Reserva Extrativista Piquiá
2011;0,00;Floresta Estadual de Rendimento Sustentado Cedro
2011;0,00;APA da Fazendinha
2011;0,00;APA do Juá
2011;0,00;APA Lago de Peixe/Angical
2011;0,00;Reserva Extrativista Chocoaré-Mato Grosso
2011;0,00;Reserva Extrativista Lago do Cuniã
2011;0,00;APA da Serra do Saubal
2011;0,00;APA Parque Linear do Bindá
2011;0,00;Reserva de Desenvolvimento Sustentável Bararati
2011;0,00;APA Jalapão
2011;0,00;Estação Ecológica da Serra das Araras
2011;0,00;Monumento Natural Morro de Santo Antônio
2011;0,00;Estação Ecológica Serra dos Três Irmãos
2011;0,00;APA Foz do Rio Santa Tereza
2011;0,00;Parque Natural Municipal do Morro dos Ventos
2011;0,00;Monumento Natural Canyons E Corredeiras do Rio Sono
2011;0,00;Parque Estadual Charapucu
2011;0,00;Parque Estadual Dom Osório Stoffel
2011;0,00;Parque Estadual Rio Negro Setor Norte
2011;0,00;Parque Estadual do Utinga
2011;0,00;Parque Estadual Mãe Bonifácia
2011;0,00;Floresta Estadual Sucunduri
2011;0,00;Monumento Natural Atalaia
2011;0,00;APA Lago de Santa Isabel
2011;0,00;Floresta Nacional de São Francisco
2011;0,00;APA de Algodoal-Maiandeua
2011;0,00;Parque Estadual do Lajeado
2011;0,00;RPPN Cristalino I
2011;0,00;RPPN Poleiro Grande
2011;0,00;Parque Estadual Encontro das Águas
2011;0,00;Floresta Estadual Manicoré
2011;0,00;Estação Ecológica Rio Acre
2011;0,00;Reserva Extrativista Massaranduba
2011;0,00;Refúgio de Vida Silvestre Padre Sérgio Tonetto
2011;0,00;Reserva Extrativista Arapiranga-Tromaí
2011;0,00;Refúgio de Vida Silvestre Corixão da Mata Azul
2011;0,00;Parque Estadual do Jalapão
2011;0,00;Estação Ecológica do Jari
2011;0,00;Parque Natural Municipal Veredas dos Carajás
2011;0,00;Parque Estadual do Guirá
2011;0,00;Parque Estadual do Cantão
2011;0,00;APA do Igarapé Gelado
2011;0,00;RPPN Osório Reimão
2011;0,00;RPPN Pioneira do Rio Piquiri
2011;0,00;APA Lago de Palmas
2011;0,00;RPPN Sonhada
2011;0,00;APA do Rio Preto
2011;0,00;Parque Estadual do Araguaia
2011;0,00;Parque Natural Municipal de Castanhal/Pará
2011;0,00;Parque Estadual Serra Azul
2011;0,00;Parque Estadual Águas do Cuiabá
2011;0,00;Reserva de Desenvolvimento Sustentável Campo das Mangabas
2011;0,00;Parque Nacional da Chapada dos Guimarães
2011;0,00;Floresta Estadual Aripuanã
2011;0,00;Reserva Extrativista Canutama
2011;0,00;Parque Estadual Sumaúma
2011;0,00;RPPN Nova Aurora
2011;0,00;RPPN Peugeot-Onf-Brasil
2011;0,00;Floresta Estadual Apuí
2011;0,00;RPPN Klagesi
2011;0,00;Parque Nacional Serra da Mocidade
2011;0,00;Reserva Extrativista Marinha Caetétaperaçu
2011;0,00;Reserva Extrativista Mae Grande de Curuça
2011;0,00;Reserva de Desenvolvimento Sustentável do Rio Iratapuru
2011;0,00;Reserva Extrativista de Cururupu
2011;0,00;Floresta Estadual Rio Urubu
2011;0,00;Parque Nacional do Pantanal Matogrossense
2011;0,00;APA das Nascentes de Araguaina
2011;0,00;Parque Nacional da Serra da Cutia
2011;0,00;Reserva de Desenvolvimento Sustentável  Itatupã-Baquiá
2011;0,00;Reserva Extrativista Barreiro das Antas
2011;0,00;Reserva de Desenvolvimento Sustentável Mamirauá
2011;0,00;RPPN Ilhas Alexandre Rodrigues Ferreira
2011;0,00;Reserva Extrativista Quilombo do Frechal
2011;0,00;Parque Estadual Massairo Okamura
2011;0,00;Refúgio de Vida Silvestre Metrópole da Amazônia
2011;0,00;Reserva Extrativista Marinha Cuinarana
2011;0,00;APA do Itapiracó
2011;0,00;Estação Ecológica de Maracá Jipioca
2011;0,00;RPPN Fazenda Bosco
2011;0,00;Reserva Biológica Culuene
2011;0,00;APA Serra da Tabatinga
2011;0,00;APA Nascentes do Rio Paraguai
2011;0,00;Reserva Extrativista Marinha Mocapajuba
2011;0,00;Reserva Extrativista Itapetininga
2011;0,00;Reserva Extrativista Mapuá
2011;0,00;Reserva Extrativista Marinha Tracuateua
2011;0,00;Parque Estadual Igarapés do Juruena
2011;0,00;Reserva Extrativista Lago do Cedro
2011;0,00;Refúgio de Vida Silvestre Lago Mole
2011;0,00;Parque Estadual da Serra dos Martírios/Andorinhas
2011;0,00;Monumento Natural das Árvores Fossilizadas do Estado do Tocantins
2011;0,00;APA das Cabeceiras do Rio Cuiabá
2011;0,00;RPPN Aurora Natura
2011;0,00;Reserva de Desenvolvimento Sustentavel Puranga Conquista
2011;0,00;Parque Estadual Rio Negro Setor Sul
2011;0,00;Parque Natural Municipal Claudino Francio
2011;0,00;Floresta Nacional de Anauá
2011;0,00;Estação Ecológica do Rio Ronuro
2011;0,00;APA do Rio Madeira
2011;0,00;Estação Ecológica de Jutaí-Solimões
2011;0,00;Reserva Extrativista Roxinho
2011;0,00;Parque Estadual de Corumbiara
2011;0,00;Parque Nacional Viruá
2011;0,00;Parque Nacional Montanhas do Tumucumaque
2011;0,00;Área de Relevante Interesse Ecológica Projeto Dinâmica Biológica de Fragmentos Florestais
2011;0,00;Reserva Extrativista Freijó
2011;0,00;Floresta Nacional do Jamari
2011;0,00;Estação Ecológica de Taiamã
2011;0,00;RPPN Catedral do Jalapão
2011;0,00;RPPN Fazenda Loanda
2011;0,00;Area de Relevante Interesse Ecologico Parque Ambiental Antonio Danubio Lourenço da Silva
2011;0,00;Parque Nacional das Nascentes do Rio Parnaiba
2011;0,00;Reserva Extrativista Marinha de Gurupi-Piriá
2011;0,00;Parque Estadual do Matupiri
2011;0,00;RPPN Irmãos Satelis
2011;0,00;Reserva Extrativista Garrote
2011;0,00;Floresta Estadual de Rendimento Sustentado do Rio Machado
2011;0,00;Parque Estadual do Xingu
2011;0,00;Estação Ecológica Alto Maués
2011;0,00;Parque Natural Municipal Jardim Botânico
2011;0,00;Monumento Natural Morro Chico Mendes
2011;0,00;Reserva de Desenvolvimento Sustentável Aripuanã
2011;0,00;Parque Natural Municipal do Cancão
2011;0,00;Reserva Extrativista da Baía do Tubarão
2011;0,00;Reserva de Desenvolvimento Sustentável Rio Amapá
2011;0,00;Parque Nacional da Chapada das Mesas
2011;0,00;Floresta Nacional de Amapá
2011;0,00;Estação Ecológica Samuel
2011;0,00;Reserva Extrativista Marinha Mestre Lucindo
2011;0,00;RPPN Fazenda Calixto
2011;0,00;Reserva Extrativista do Itaúba
2011;0,00;Reserva Extrativista Curralinho
2011;0,00;Estação Ecológica Rio Flor do Prado
2011;0,00;Parque Estadual Cristalino
2011;0,00;Reserva Biológica Traçadal
2011;0,00;Reserva de Desenvolvimento Sustentável do Tupé
2011;0,00;APA do Rio Curiaú
2011;0,00;Reserva de Desenvolvimento Sustentável Vitória de Souzel
2011;0,00;RPPN Cristalino Iii
2011;0,00;Reserva Biológica Rio Ouro Preto
2011;0,00;Parque Estadual Chandless
2011;0,00;Reserva Extrativista Jatobá
2011;0,00;Reserva Extrativista do Guariba
2011;0,00;Parque Nacional de Anavilhanas
2011;0,00;Reserva Extrativista Ipê
2011;0,00;RPPN Sesc Tepequém
2011;0,00;Floresta Nacional de Mapiá-Inauiní
2011;0,00;Reserva Extrativista Baixo Rio Branco Jauaperi
2011;0,00;Reserva Extrativista Sucupira
2011;0,00;Parque Estadual do Sítio do Rangedor
2011;0,00;Reserva Extrativista Mogno
2011;0,00;Floresta Nacional de Jatuarana
2011;0,00;Parque Estadual de Monte Alegre
2011;0,00;RPPN Bico do Javaés
2011;0,00;Parque Estadual de Guajará-Mirim
2011;0,00;Reserva Biológica de Maicuru
2011;0,00;Parque Nacional de Pacaás Novos
2011;0,00;Estacao Ecologica Serra Geral do Tocantins
2011;0,00;Reserva Extrativista Angelim
2011;0,00;APA do Salto Magessi
2011;0,00;Estação Ecológica do Grão Pará
2011;0,00;Reserva de Desenvolvimento Sustentável Igapó-Açu
2011;0,00;Parque Municipal da Cacimba
2011;0,00;Reserva de Desenvolvimento Sustentável do Matupiri
2011;0,00;Parque Natural Municipal Parque Florestal de Sinop
2011;0,00;Reserva Extrativista Seringueira
2011;0,00;Refugio da Vida Silvestre de Colíder
2011;0,00;Parque Natural Municipal Colonizador Jose Bianchini
2011;0,00;Floresta Nacional de Itaituba I
2011;0,00;Parque Nacional do Cabo Orange
2011;0,00;Reserva Extrativista Rio Iriri
2011;0,00;Reserva Extrativista do Lago do Capanã Grande
2011;0,00;Reserva Extrativista Rio Xingu
2011;0,00;Parque Natural Municipal Vale do Esperança
2011;0,00;Refúgio de Vida Silvestre Tabuleiro do Embaubal
2011;0,00;Estação Ecológica de Niquiá
2011;0,00;RPPN Gibeão
2011;0,00;Parque Nacional do Acari
2011;0,00;Reserva Biológica do Guaporé
2011;0,62;Estação Ecológica da Terra do Meio
2011;0,32;Reserva Extrativista do Rio Gregório
2011;0,22;Parque Estadual do Araguaiaa
2011;0,26;Reserva de Desenvolvimento Sustentável Cujubim
2011;13,04;Floresta Nacional do Jamanxim
2011;0,06;Reserva Extrativista Gurupá-Melgaço
2011;0,08;APA da Chapada dos Guimarães
2011;0,65;Reserva de Desenvolvimento Sustentavel do Rio Madeira
2011;0,39;Floresta Nacional de Caxiuanã
2011;0,19;Reserva de Desenvolvimento Sustentável Canumã
2011;0,25;"Floresta Estadual de Rendimento Sustentado do Rio Madeira ""B"""
2011;2,61;Reserva Extrativista Guariba-Roosevelt
2011;0,41;Floresta Estadual de Faro
2011;2,38;Parque Estadual Serra Ricardo Franco
2011;0,92;Floresta Estadual de Iriri
2011;0,33;Parque Estadual Serra do Aracá
2011;0,33;Floresta Estadual de Rendimento Sustentado Periquito
2011;0,18;Floresta Nacional de Purus
2011;0,13;Floresta Nacional de Humaitá
2011;0,07;APA - Baixo Rio Branco
2011;1,21;APA  Tapuruquara
2011;0,45;Estação Ecológica Juami-Japurá
2011;0,53;Floresta Nacional de Tapirapé-Aquiri
2011;1,19;Floresta Estadual Maúes
2011;0,03;Reserva Extrativista Maracanã
2011;0,24;Floresta Estadual de Rendimento Sustentado Tucano
2011;0,53;Floresta Nacional do Aripuanã
2011;1,02;Reserva Extrativista Riozinho do Anfrísio
2011;16,42;APA do Lago de Tucurui
2011;0,28;Reserva Biológica do Jaru
2011;0,13;Floresta Nacional do Crepori
2011;0,00;Reserva Extrativista São João da Ponta
2011;0,22;Reserva Extrativista Catuá-Ipixuna
2011;0,66;Reserva Extrativista Rio Cajari
2011;2,31;Reserva Extrativista Alto Tarauacá
2011;9,09;APA de Upaon-Açu / Miritiba / Alto Preguiças
2011;1,95;Reserva Extrativista Renascer
2011;0,55;Parque Nacional do Araguaia
2011;0,01;Reserva de Desenvolvimento Sustentável Pucuruí - Ararão
2011;1,13;Parque Nacional da Amazônia
2011;0,78;Parque Nacional do Rio Novo
2011;0,12;APA Lago do Amapá
2011;0,10;Parque Nacional do Jaú
2011;13,50;APA do Tapajós
2011;0,00;Área de Relevante Interesse Ecológico Japiim Pentecoste
2011;0,11;Parque Nacional Nascentes do Lago Jari
2011;0,21;Floresta Nacional de Urupadi
2011;0,99;Reserva Extrativista Arióca Pruanã
2011;0,14;Reserva Extrativista Baixo Juruá
2011;0,05;Reserva Extrativista  do Rio Cautário
2011;0,01;Reserva de Desenvolvimento Sustentável Alcobaça
2011;1,45;Reserva Extrativista Rio Preto-Jacundá
2011;0,09;Estação Ecológica do Rio Roosevelt
2011;0,19;Floresta Estadual do Trombetas
2011;1,40;Parque Nacional dos Campos Amazônicos
2011;5,78;Parque Nacional da Serra do Divisor
2011;12,02;Reserva Extrativista Chico Mendes
2011;3,00;Reserva Biológica Nascentes Serra do Cachimbo
2011;0,08;Floresta Nacional do Amazonas
2011;0,28;Reserva Extrativista Rio Cautário
2011;0,15;Floresta Estadual Canutama
2011;4,37;Floresta Nacional de Itaituba Ii
2011;3,71;APA Margem Direita do Rio Negro- Setor Paduari-Solimões
2011;0,26;Floresta Nacional do Trairão
2011;54,25;Reserva Extrativista Jaci-Paraná
2011;0,07;Reserva de Desenvolvimento Sustentável Uacarí
2011;6,71;Reserva Biológica do Gurupi
2011;0,48;Reserva Extrativista Pedras Negras
2011;0,02;Parque Estadual Serra dos Reis
2011;0,07;APA de Alter do Chão
2011;0,59;Floresta Estadual de Tapauá
2011;0,00;Reserva Extrativista Aquariquara
2011;0,09;APA de São Geraldo do Araguaia
2011;0,10;Reserva Extrativista Médio Juruá
2011;0,65;Reserva Extrativista do Rio Jutaí
2011;0,26;Parque Nacional da Serra do Pardo
2011;0,07;Parque Estadual Serra Santa Bárbara
2011;0,95;Floresta Nacional de Santa Rosa do Purus
2011;0,79;Parque Nacional do Juruena
2011;0,12;Floresta Nacional de Macauã
2011;0,06;Reserva Extrativista Rio Pacaás Novos
2011;0,19;Floresta Nacional de Jacundá
2011;8,22;Reserva Extrativista Verde Para Sempre
2011;0,26;Floresta Nacional de Pau-Rosa
2011;0,06;Parque Estadual do Bacanga
2011;16,85;APA da Baixada Maranhense
2011;0,11;APA da Região Metrolpolitana de Belém
2011;0,14;Reserva Extrativista Auatí-Paraná
2011;0,42;APA Paytuna
2011;0,28;APA Margem Esquerda do Rio Negro-Setor Tarumã Açu-Tarumã Mirima
2011;0,08;Area de Protecao Ambiental Xeriuini
2011;0,20;APA da Região do Maracanã
2011;0,17;APA dos Campos de Manicoré
2011;2,34;APA Ilha do Bananal/Cantão
2011;0,01;Reserva Extrativista Castanheira
2011;0,20;Area de Proteção Ambiental Taruma/Ponta Negra
2011;0,22;Floresta Nacional de Mulata
2011;1,24;Reserva Extrativista Ituxí
2011;0,21;Reserva Biológica do Rio Trombetas
2011;0,98;Parque Nacional do Jamanxim
2011;0,08;Reserva Biológica do Abufari
2011;3,68;Parque Nacional Mapinguari
2011;0,40;Reserva de Desenvolvimento Sustentável Amanã
2011;0,50;Floresta Estadual de Rendimento Sustentado Araras
2011;81,74;APA Triunfo do Xingu
2011;0,52;APA Margem Esquerda do Rio Negro-Setor Aturiá-Apuauzinho
2011;1,37;Reserva Extrativista Rio Ouro Preto
2011;0,07;APA Nhamundá
2011;0,34;Área de Relevante Interesse Ecológica Seringal Nova Esperança
2011;0,31;Floresta Nacional de Carajás
2011;0,15;APA Municipal do Aricá-Açu
2011;0,16;Reserva Extrativista do Ciriáco
2011;0,78;Reserva Extrativista Mata Grande
2011;1,61;APA das Reentrâncias Maranhenses
2011;0,91;Floresta Estadual do Paru
2011;1,54;Floresta Nacional do Amaná
2011;1,29;Floresta Nacional de Tefé
2011;0,58;Reserva Extrativista do Rio Unini
2011;2,86;Reserva Extrativista do Cazumbá-Iracema
2011;0,42;Reserva Extrativista do Médio Purús
2011;0,18;Reserva de Desenvolvimento Sustentável Piagaçu Purus
2011;0,47;Reserva de Desenvolvimento Sustentável do Juma
2011;7,92;Reserva Extrativista Alto Juruá
2011;0,00;Reserva Biológica do Uatumã
2011;0,53;Floresta Nacional de Balata-Tufari
2011;4,09;Floresta Nacional de Saracá-Taquera
2011;0,29;Parque Estadual Sucunduri
2011;0,08;Floresta Estadual de Rendimento Sustentado Rio Vermelho (C)
2011;0,06;Reserva Extrativista Maracatiara
2011;0,63;Reserva Extrativista Ipaú-Anilzinho
2011;0,75;Reserva Extrativista Riozinho da Liberdade
2011;0,25;Reserva Extrativista Arapixi
2011;0,76;Parque Estadual Tucumã
2011;0,78;Reserva de Desenvolvimento Sustentável do Uatumã
2011;3,63;Floresta Estadual de Rendimento Sustentado Mutum
2011;1,02;Reserva de Desenvolvimento Sustentável do Rio Negro
2011;2,18;Floresta Nacional de Bom Futuro
2011;2,15;Reserva Extrativista Tapajós Arapiuns
2011;1,97;APA Igarapé São Francisco
2011;5,50;APA de Presidente Figueiredo - Caverna do Moroaga
2011;3,82;APA do Arquipélago do Marajó
2011;0,39;Parque Nacional do Pico da Neblina
2011;0,39;Floresta Nacional de Tapajós
2011;1,72;Floresta Nacional de Roraima
2011;0,07;Floresta Nacional de Itacaiunas
2011;3,04;Floresta Nacional do Iquiri
2011;2,23;Floresta Estadual do Amapá
2011;13,10;Floresta Nacional Altamira
2011;0,69;APA Meandros do Araguaia
2011;0,14;Reserva Extrativista Terra Grande Pracuuba
2010;0,00;Floresta Nacional do Trairão
2010;0,00;Reserva Extrativista São João da Ponta
2010;0,00;Parque Estadual de Águas Quentes
2010;0,00;Parque Natural Municipal Uirapuru
2010;0,00;Floresta Estadual de Rendimento Sustentado Gavião
2010;0,00;APA da Ilha do Combu
2010;0,00;Parque Natural Municipal Lagoa das Garças
2010;0,00;APA Serra do Lajeado
2010;0,00;Parque Estadual das Nascentes do Rio Taquari
2010;0,00;Reserva Biológica do Manicoré
2010;0,00;Reserva de Desenvolvimento Sustentável Uacarí
2010;0,00;Parque Natural Muncipal Paulo Viriato Correa da Costa
2010;0,00;Reserva Extrativista Extremo Norte do Tocantins
2010;0,00;APA Lago do Amapá
2010;0,00;Reserva Extrativista Municipal Beija Flor Brilho de Fogo
2010;0,00;APA Bacia do Rio de Janeiro
2010;0,00;Reserva de Desenvolvimento Sustentável Canumã
2010;0,00;Reserva Biológica do Tapirapé
2010;0,00;Área de Relevante Interesse Ecológico Japiim Pentecoste
2010;0,00;Reserva Biológica do Lago Piratuba
2010;0,00;Parque Estadual Guariba
2010;0,00;Parque Natural Municipal de Redenção
2010;0,00;Area de Relevante Interesse Ecologico Museu Parque Seringal
2010;0,00;Reserva Biológica Morro dos Seis Lagos
2010;0,00;APA Lago de São Salvador do Tocantins, Paranã E Palmeirópolis
2010;0,00;Área de Relevante Interesse Ecológica Javari Buriti
2010;0,00;Reserva Extrativista Pedras Negras
2010;0,00;Reserva Extrativista Piquiá
2010;0,00;Floresta Estadual de Rendimento Sustentado Cedro
2010;0,00;APA da Fazendinha
2010;0,00;APA Lago de Peixe/Angical
2010;0,00;Reserva Extrativista Chocoaré-Mato Grosso
2010;0,00;Reserva Extrativista Lago do Cuniã
2010;0,00;APA da Serra do Saubal
2010;0,00;APA Parque Linear do Bindá
2010;0,00;Floresta Nacional do Aripuanã
2010;0,00;APA da Região Metrolpolitana de Belém
2010;0,00;Reserva de Desenvolvimento Sustentável Bararati
2010;0,00;APA Jalapão
2010;0,00;Estação Ecológica da Serra das Araras
2010;0,00;Monumento Natural Morro de Santo Antônio
2010;0,00;Estação Ecológica Serra dos Três Irmãos
2010;0,00;APA Foz do Rio Santa Tereza
2010;0,00;Parque Natural Municipal do Morro dos Ventos
2010;0,00;Monumento Natural Canyons E Corredeiras do Rio Sono
2010;0,00;Parque Estadual Sucunduri
2010;0,00;Parque Estadual Charapucu
2010;0,00;Parque Estadual Dom Osório Stoffel
2010;0,00;Parque Estadual Rio Negro Setor Norte
2010;0,00;Reserva Extrativista do Ciriáco
2010;0,00;Parque Estadual do Utinga
2010;0,00;Parque Estadual Mãe Bonifácia
2010;0,00;Floresta Estadual Sucunduri
2010;0,00;Monumento Natural Atalaia
2010;0,00;Floresta Nacional de São Francisco
2010;0,00;Parque Estadual do Lajeado
2010;0,00;RPPN Cristalino I
2010;0,00;RPPN Poleiro Grande
2010;0,00;Parque Estadual Encontro das Águas
2010;0,00;Floresta Estadual Manicoré
2010;0,00;Estação Ecológica Rio Acre
2010;0,00;APA da Chapada dos Guimarães
2010;0,00;Reserva Extrativista Massaranduba
2010;0,00;Refúgio de Vida Silvestre Padre Sérgio Tonetto
2010;0,00;Reserva Extrativista Arapiranga-Tromaí
2010;0,00;Refúgio de Vida Silvestre Corixão da Mata Azul
2010;0,00;Parque Estadual do Jalapão
2010;0,00;Estação Ecológica do Jari
2010;0,00;Parque Natural Municipal Veredas dos Carajás
2010;0,00;Parque Estadual do Guirá
2010;0,00;Parque Estadual do Cantão
2010;0,00;RPPN Osório Reimão
2010;0,00;RPPN Pioneira do Rio Piquiri
2010;0,00;APA Lago de Palmas
2010;0,00;RPPN Sonhada
2010;0,00;APA do Rio Preto
2010;0,00;APA Municipal do Aricá-Açu
2010;0,00;Parque Estadual do Araguaia
2010;0,00;Parque Natural Municipal de Castanhal/Pará
2010;0,00;Parque Estadual Serra Azul
2010;0,00;Parque Estadual Águas do Cuiabá
2010;0,00;Reserva de Desenvolvimento Sustentável Campo das Mangabas
2010;0,00;Parque Nacional da Chapada dos Guimarães
2010;0,00;Floresta Estadual Aripuanã
2010;0,00;Reserva Extrativista Canutama
2010;0,00;Parque Estadual Sumaúma
2010;0,00;RPPN Nova Aurora
2010;0,00;Parque Nacional Nascentes do Lago Jari
2010;0,00;RPPN Peugeot-Onf-Brasil
2010;0,00;Floresta Estadual Apuí
2010;0,00;RPPN Klagesi
2010;0,00;Parque Nacional Serra da Mocidade
2010;0,00;Reserva Extrativista Marinha Caetétaperaçu
2010;0,00;Reserva de Desenvolvimento Sustentável do Rio Iratapuru
2010;0,00;Reserva Extrativista de Cururupu
2010;0,00;Floresta Estadual Rio Urubu
2010;0,00;Parque Nacional do Pantanal Matogrossense
2010;0,00;APA das Nascentes de Araguaina
2010;0,00;Parque Nacional da Serra da Cutia
2010;0,00;Reserva de Desenvolvimento Sustentável  Itatupã-Baquiá
2010;0,00;Reserva Extrativista Barreiro das Antas
2010;0,00;RPPN Ilhas Alexandre Rodrigues Ferreira
2010;0,00;Reserva Extrativista Quilombo do Frechal
2010;0,00;Parque Estadual Massairo Okamura
2010;0,00;Refúgio de Vida Silvestre Metrópole da Amazônia
2010;0,00;APA do Itapiracó
2010;0,00;Estação Ecológica de Maracá Jipioca
2010;0,00;RPPN Fazenda Bosco
2010;0,00;Reserva Biológica Culuene
2010;0,00;APA Serra da Tabatinga
2010;0,00;APA Nascentes do Rio Paraguai
2010;0,00;Reserva Extrativista Itapetininga
2010;0,00;Reserva Extrativista Castanheira
2010;0,00;Reserva Extrativista Marinha Tracuateua
2010;0,00;Parque Estadual Igarapés do Juruena
2010;0,00;Estação Ecológica Juami-Japurá
2010;0,00;Reserva Extrativista Lago do Cedro
2010;0,00;Refúgio de Vida Silvestre Lago Mole
2010;0,00;Parque Estadual Serra dos Reis
2010;0,00;Monumento Natural das Árvores Fossilizadas do Estado do Tocantins
2010;0,00;Parque Estadual Zé Bolo Flô
2010;0,00;RPPN Aurora Natura
2010;0,00;Parque Estadual Rio Negro Setor Sul
